id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1713132474354581966,Nanadavinci,"31 Spooner Street, Quahog",•|| ρℓαтα σ ρℓσмσ ||•,,1683,3356,92675,false,Sat Oct 14 09:59:45 +0000 2023,"Bc Okudzeto dey expose this govt back and forth so as ein constituency flood, govt sef no dey do anything to salvage the situation. Imagine that Ashanti region got flooded… yeah just imagine. That’s the kind of govt Ghana has.
#OccupyJulorbiHouse",2,1,false
1712797109181645170,Big_pharoah,IN A LAND FAR FAR AWAY.,Think evil of no one n live life free. Hustle for dat cheda n ur tym wl definitely come. Man Utd inna me blood.,,4464,5006,71436,false,Fri Oct 13 11:47:07 +0000 2023,@lordbesty1 @MacJordaN It’s been happening for long and nothing seems to be done. Look at how the north floods and kill ppl when burkina releases bagre dam. It’s so sad that it happens over and over again and no leader has done anything. Hmm Ghana,0,1,false
1705500190977789991,winstontackie,Republic of Ghana,JoyNews Business Broadcast Journalist | Formerly MetroTV || Dir. of Comms & Media Relations - PIED Africa | BillionmindsGH,,977,848,2681,false,Sat Sep 23 08:31:46 +0000 2023,Ghana: Pokuase - Fise Junction this morning. Several cars had to pack  to service they’re engines or submerged parts after crossing this river #flood.  #AccraFloods #OccupJulorbiHouse #MetroTV @metrotvgh #AsianGames2023 #Nana #Bongo #Shatta #sarkodie https://t.co/cfQPwwv3sB,0,2,false
1705252994759963018,Silhouette_cars,,Automobil,,0,2,5,false,Fri Sep 22 16:09:30 +0000 2023,"Ghana #kaneshi 
Serious flood 
This has continued for year's just an hour rain and the flood is strong enough to move cars.  What kind of wicked and selfish leaders do we have. This is shame to our #NATION https://t.co/HmILDYbNMg",0,0,false
1688164329709809664,hopechannelgh,"Accra, Ghana",Changing Lives,,1886,93,752,false,Sun Aug 06 12:25:15 +0000 2023,"For I will pour water upon him that is thirsty, and floods upon the dry ground: I will pour my spirit upon thy seed, and my blessing upon thine offspring: ~Isaiah 44:3

#HopeIs5 #HopeChannelGhana
#ChangingLives #Ghana https://t.co/KAe2ttP3U3",5,22,false
1671176875958325250,detellebrokers,"Shiashie Zion House,East Legon","Property Managers|Brokers|Building Materials Sales|Property Rentals & Sales| Land Title Search & Registration .

contact us on 0550272222/ 0550272722",,225,217,2128,false,Tue Jun 20 15:23:10 +0000 2023,"Lets share to help reduce the number of flood victims yearly. @tv3_ghana @Citi973 @nad

Follow us for more #realestate related tips. Contact us on 0550277272/0550272722 or visit https://t.co/2wFIKpj8pc for the best properties.  
 aunty naa| Anas| sarkodie| Tonto Dikeh https://t.co/eaiaq1ZUFI",1,3,false
1648734671969165312,MyOpinion_gh,,"Content Creator,  
Blogger",,10,166,24,false,Wed Apr 19 17:05:52 +0000 2023,"OFANKOR-ACHIMOTA STRETCH FLOODS AGAINS

This afternoon's downpour has once again exposed the deficit in the capital's town planning. 
#myopiniongh #myopinion #roads #flood #ofankor #roundabout #drainage #bad #engineering #roadsafety #Ghana #agenda  #development #imf #worldbank https://t.co/5xCjnTk1j9",0,1,false
1624155702523576321,calebcyrus_,"Oyarifa, Ghana",APSU' 17 || Photographer || Event Organiser || Entrepreneur || Innovator||,,668,703,21275,false,Fri Feb 10 21:17:49 +0000 2023,@etchyFingers Government of Ghana should send rescue team to Turkey? Ahsome of you really high on some expired drugs.  Same Ghana that cant rescue people during floods??,0,0,false
1595787104138985472,RashidRidwanu,Bawku kankang moreiy,They plan. And Allah plans. And Allah is the best of planners ~ Qur'an 8:30,,1203,1077,245938,false,Thu Nov 24 14:31:08 +0000 2022,"It raining very hard some part of Accra Ghana and it going to be a lot Floods pay attention, and take care of yourself out there✌️",0,0,false
1589634619749543936,mango_parkgram,"Greater Accra, Ghana","Geographer, Street General, no time ffi di crosses dem, @shattawalegh, #SM4LYF @Vybz_Kartel, @PopcaanMusic, ...Every Poppy Show Have Dem Own Ah Gang",,10010,9600,116019,false,Mon Nov 07 15:03:21 +0000 2022,Thank God your members will flood the prison u built for Ghana soon,0,0,false
1590263707975946243,mcphylz1,Adenta,Environmental Activist| soccer ⚽️ | Open Minded,,696,644,4321,false,Wed Nov 09 08:43:08 +0000 2022,@AmaGlamor @ZoomlionLtd @upprghana @AccraClean How can we do this and complain of flood when it rains? We need to CNN mage our attitude to curb the perineal flood in Accra #GetABin,0,1,false
1544337941375635456,korshi_t,Worldwide,"THɛ PAWN♟️ 
•Songwriter  
•Sound Design 
•Music Business 

“Pasa (Re-Up) feat. @b4bonah ”",,2602,1455,23296,false,Tue Jul 05 15:10:32 +0000 2022,"Oh chale I am just seeing these videos of the Accra floods . Sad chale .... sometimes I wonder what our problem is. 

Since two everytime it rains heavy problem dey.... #ACCRAFLOOD",1,3,false
1544239919245172736,BrytAgyekum,"Ohio, USA",ghanaian-american | husband | engineer | entrepreneur | okatakyie | coder | philanthropist | catholic | Knight Brother | bright.agyekum@treadsconn.com,,199,133,1287,false,Tue Jul 05 08:41:01 +0000 2022,"Let’s drive cautiously, flooding everywhere #flood #accrafloods #accra #rainyseason #rains",0,1,false
1538436418304983041,Muftawu_Nabila,Ghana USA Doha Nairobi Abuja,"I hustle to change home situation not to compete with friends||TV, Radio,Writer|| abdulaimuftawunabila@gmail.com |https://t.co/FmRb6JUCwd",,50663,1059,3764,false,Sun Jun 19 08:19:59 +0000 2022,"When it rains heavily in the villages, buildings collapse or their roofs are uprooted as recently witnessed in the North East region.

When it rains in Greater Accra region, it's floods. https://t.co/bOZjhSLl0s",3,48,false
1537055457759600643,kofi_hisrich,"Accra, Ghana",Student PR | Content Creator | Entrepreneur | Philanthropist | God | @Arsenal |,,1327,1202,23078,false,Wed Jun 15 12:52:32 +0000 2022,"That moment when you are busy with work and you've been called to come home and deal with flood.

Rains must be a blessing but not the other way round especially in Accra",0,2,false
1529351767833690113,VinayakVenu17,"Greater Accra, Ghana","Automotive After Sales Service Professional with Stable Career Record in Workshop, Parts, SCM, Dealer Development, Warranty, Business Development etc.",,4,45,134,false,Wed May 25 06:40:50 +0000 2022,"Floods in Accra, yesterday impacted many businesses and homes. Wonder how can we all make Accra, best city when our drainage systems are clogged, and there are plastics floating each time it rains. We needed to take steps to mitigate flooding and saving lives and livelihoods.",0,0,false
1529058124392538114,Adom1063fm,"Greater Accra, Ghana","The official twitter handle for Ghana's No.1 Radio station - Adom 106.3 fm, Accra-Ghana ---- #AdomFM #YɛyɛTough",,131411,112,3551,false,Tue May 24 11:14:00 +0000 2022,"Video: Part of Accra-Tema Beach Road caves in after Monday night rains  

#Ghana #Accra #Flood 
#Rain #Tema 

#LikeCommentShare #AdomNews #AdomOnline https://t.co/oOijobS5ph",0,4,false
1528287444612808704,anarfi_siaw,Global,"Group Talent Manager | HR & Strategy | Ɔdadeɛ’14 | UGBS ‘19 | VANDAL| Ex @SeoinAfrica, @KosmosEnergy |   RTs/Likes ≠ Endorsement",,3253,3139,41704,true,Sun May 22 08:11:35 +0000 2022,"Well wishes to all those affected by the floods. I’m lucky cos the whole Accra girls, Roman ridge, Pigfarm, parts of Mamobi sits on a hill, the rains slopes down. Making it resistant to floods. Call it names but‍♂️

I can’t say for Dzorwulu cos the meaning of the name tells you‍♂️",2,14,false
1266861306474307584,albertkwei,Accra Ghana,"Information System Specialist, Data & Business Analyst, Database Administrator, Cyber Security Expect",,72,138,25,false,Sat May 30 22:37:27 +0000 2020,Accra Kasoa Winneba Road. This road always floods when it rains. https://t.co/3UsvsS8Wlr,0,1,false
1134345132965269505,royal_maggie,Accra - Ghana - Africa,Events Exec. & Producer of #SisterSister @Citi973 & @Cititvgh||Actress ||Model ||Fashion Expert ||Stylist Founder @himayadamsels #ChocolateBarbie,,4049,1425,10201,false,Fri May 31 06:25:29 +0000 2019,"Rains again, hmmmmmmm.
May we all be safe from floods.
#AccraWeDey
#Accra 
#RainyFriday",1,3,false
1133829947942948865,royal_maggie,Accra - Ghana - Africa,Events Exec. & Producer of #SisterSister @Citi973 & @Cititvgh||Actress ||Model ||Fashion Expert ||Stylist Founder @himayadamsels #ChocolateBarbie,,4049,1425,10201,false,Wed May 29 20:18:19 +0000 2019,"So every time there are rains, Accra floods?
This is very disturbing.
What can permanently solve this issue for us?
#Accrafloods
#myconcerns",2,7,false
1128694364543356929,YouthInFocusGh,"Accra, Ghana",To Uphold and enhance the sustainability and integrity of Ghanas Ecological space through Attitudinal nurture for a positive human-environmental Relationship,,258,524,1115,false,Wed May 15 16:11:21 +0000 2019,It rains 2X or more in a week in Accra &amp; are we only waiting 4 it to flood our homes? Cant we use 2 plant som trees in the city? #GreenCity,2,1,false
1670725094476267525,Diaspora_Gh,"Office of the President, Ghana",,,494,190,103,false,Mon Jun 19 09:27:57 +0000 2023,Thank you to all the incredible members of our diaspora community who attended the Juneteenth Festival. Your presence and active participation made it a truly unforgettable event. @DrNadiaFynn @beyondthereturn @ghanatourismGTA @aaaofghana @therealnanaone @ivyprosper https://t.co/ycsrTGme2Q,3,6,false
1668947779866050562,scrumdaylondon,"London, England","Building a community that will: support, inspire, challenge, help you be the kind of person you want to be, & most importantly, have fun creating new ideas!",,457,628,1896,false,Wed Jun 14 11:45:32 +0000 2023,"Our workshops are in session. Participation is active!!!
The Path to Success is being  unlocked at Scrum Day London!
.
.
.
#sdl23
#scrum #agile
#agiletransformation
#london #uk 
#westlondon #tech
#designthinking
#community
#kanban 
#agileineducationusa
#Bohnishikha https://t.co/6eiFbOTyQC",1,3,false
1638585086319763471,IPNEducation,,Mobilising political leadership to deliver inclusive and equitable quality education and learning opportunities for all. #SDG4,,2252,925,3299,false,Wed Mar 22 16:55:02 +0000 2023,"A powerful three point action plan to scale up &amp; improve school feeding, inspired by India’s experience delivering the largest school meal program in the world. 
1. Political Commitment
2. Legislation
3. Community participation",0,3,false
1620665839589679106,OSMGhana,Ghana,Community of volunteers growing @OpenStreetMap in #Ghana and beyond. Join us today!,,2138,446,2274,false,Wed Feb 01 06:10:21 +0000 2023,"Mappy new month

Join us on this new exciting challenge #28for28 throughout the month of February and show your love to the community. 

Participation guidelines in the graphic below. Notably mappers will be recognised at the end of the challenge 
#OSM #MapWithLove #MapChallenge https://t.co/sXdKSWTsQy",21,41,false
1609645335546155010,GpsaUcc,"Cape Coast, Ghana",Ghana Pharmaceutical Students’ Association- University of Cape Coast ( GPSA-UCC). Current President: @mawuliziddah Instagram: gpsa_ucc,,582,69,1493,false,Sun Jan 01 20:18:48 +0000 2023,"Do you have an interest in the field of community pharmacy? 
This is your time to be enlightened
Don't miss your chance to uncover the hidden embodiments of community pharmacy... it's going to be educative and exciting...
We are anticipating your presence and participation. https://t.co/nvC3efTqjV",8,31,false
1588121791041617923,gripe_official,Ghana,"We are a team of private companies, implementing innovative & sustainable plastic waste management in Ghana. Jump on the bandwagon!",,5653,89,2042,false,Thu Nov 03 10:51:55 +0000 2022,"We could not have achieved this without the active participation of #GRIPEteers, @agighana, partners @ProjectHopeGh @SesaRecycling and most importantly, the Mensah Guinea Community.

Ayekoo!!!

#gripeat5 #playyourpart #siesiewofie https://t.co/PCm4rsnUtH",4,8,false
1588104023546134528,LydiaOkoibhole,London,London • Vegan • PhD student @Cambridge_uni • @FabianWomen,,742,1310,20960,false,Thu Nov 03 09:41:19 +0000 2022,"So great to be in Accra for #CAREDiabetes fieldwork training! @UCL_NCD 

#diabetes #type2diabetes #NCD #communityparticipation #controlandprevention https://t.co/J708qnQnfR",2,19,false
1470424025562337280,Holre16Ore,"Accra, Ghana","Researcher, Advocacy & Learning Manager @TheGHAlliance||Public Health Practitioner||YoLe Fellow Alumni @UNFPAGhana||PMEL ||",,1411,1981,16343,false,Mon Dec 13 16:03:01 +0000 2021,"#PHC is essential health care made universally accessible to individuals &amp; acceptable to them, through their full participation &amp; at a cost the community &amp; country can afford. It is a whole-of-society approach to health and well-being. #UHCDay #HealthForAll #PrimaryHealthCare",1,1,false
606544684421242880,Blaqgal_Romy,Ghana,"CHRISTIAN. 
Have a heart of GOLD.
#JesusChrist #AtTheFootOfTheCross || INVENTORY MANAGEMENT || STOCK COUNT || WAREHOUSE MANAGEMENT || SUPPLY CHAIN MANAGEMENT",,5422,2879,29156,false,Thu Jun 04 19:34:56 +0000 2015,"I always wanted to come  stay back in Accra, but I think ild hold on to that wish for now.. 
Not ready to get drowned.",0,0,false
1735376389526766047,NailaAhmed_WBG,"Accra, Ghana","#WorldBank #SustainableDevelopment. Program Leader, West Africa Region. #Ghana #SierraLeone #Liberia",,165,310,1010,false,Thu Dec 14 19:09:07 +0000 2023,"Many parts of #Accra face risks to perennial flooding occasioned by insufficient drainage infrastructure and solid waste management.
 
Residents of Alogboshie, a low-income and flood prone suburb of Achimota in Accra were happy today after a sod cutting event. https://t.co/4TIfd5qWdg",0,2,false
1724334681506623723,Dadaburniton,"Accra, Ghana",Stonebwoy //Davido001❤️// Barcelona ⚽️❤️,,507,579,41135,false,Tue Nov 14 07:53:19 +0000 2023,"This is hw are flying to Accra Sports Stadium  on the 22 of December 2023 With @stonebwoy ❤️and Greatman #Jamiel. And there we gonna flood the whole stadium  with Biggo-Cola.
#Bhimconcert23 
#ATTWC2023
#5thDimensionAlbumHomeComing. https://t.co/7etbuZTUPg",37,230,false
1716370928102170911,_kwansa,,"Merging my passions in marketing, tech and sports into One Dynamic Journey | @4kornerInc | Santa14",,2531,3116,79409,false,Mon Oct 23 08:28:12 +0000 2023,Accra floods incoming,0,0,false
1714331911332466704,FrankDoe101,"Greater Accra, Ghana",Auto Dealership ➡️ FINER AUTO  #YourCarGuy   Retweets are not endorsements  IG : @yourcar.guy  what’s app 0279070855,,34333,10528,187034,true,Tue Oct 17 17:25:53 +0000 2023,"We no dey talk. We all for raise our voices den give dem heat. 

How say small rain norr then a whole busy capital like Accra all flood den business and everything comes to a standstill ??? 
Why ? 
2023 o bro ! We for speak up !!

#OccupyJulorbiHouse",11,7,false
1713124059205026185,jnbawole,"Accra, Ghana",Professor of Public Administration & Management and Dean at University of Ghana Business School. Passionate about mentoring next generation of researchers,,8116,1342,606,false,Sat Oct 14 09:26:18 +0000 2023,"I stand with flood victims in parts of Greater Accra, Eastern and Volta regions! Take action, Government!! 

Akosombo Dam spillage: 7 districts hit by floods …farmlands, houses, other properties affected in Greater Accra, Eastern, Volta regions https://t.co/rWQMDsIPUT",1,9,false
1710360375424696622,FrankDoe101,"Greater Accra, Ghana",Auto Dealership ➡️ FINER AUTO  #YourCarGuy   Retweets are not endorsements  IG : @yourcar.guy  what’s app 0279070855,,34333,10528,187034,true,Fri Oct 06 18:24:25 +0000 2023,"Boss boss ! So norr dem tell we say dem go make Accra the cleanest city in Africa but what did we see ? Accra floods even more with much less rainfall in 2023.

Cecilia Dapaah pack over 1millon dollar put house … countless corruption and serious embezzlement. 

It’s always big talks when you guys want power… the moment u get it we don’t hear or see anything and u magically become unreachable. 
Addo D still hasn’t addressed the protests in any way. 

#OccupyJulorbiHouse",262,356,false
1705581418078687632,__the_BOY,"Accra, Ghana","ScentdbyB✨✨COMMON SENSE is so RARE, it should be classified as SUPERPOWER✨✨ ▪️Fragrance Enthusiast",,1178,188,3073,false,Sat Sep 23 13:54:32 +0000 2023,"Should we start to invest in boats and yachts Instead of buying cars? Accra floods when it rains

#OccupyJulorbiHouse",1,0,false
1705565306775609476,MartyNnDickens,"Accra, Ghana",Classically trained private chef. ‍ A junkie for good music. A lover of flowers.,,836,670,20155,false,Sat Sep 23 12:50:31 +0000 2023,"HENRY QUARTEY BE ALO PASS!!!!

When the Cecilia Dapaah brouhaha was catching heat for a lot of the ministers. For PR he called the media as he put the DCEs and MCEs in  Greater Accra on the spot ….

AFTER THAT WHAT ELSE HAS HE DONE ? 

Accra still floods
#occupyjubilorhouse",0,0,false
1705557034752512160,Walkinonlinekms,"Kumasi, Ghana","kumasi Branch: Walk-in-online Boutique, is a clothing & accessory store 0547662706. Accra Branch - @walk_in_online. Tardi Branch at Effiekuma @wiol_takoradi",,2085,1585,4554,false,Sat Sep 23 12:17:39 +0000 2023,"It’s lunch time and we’re serving. Set:Gh400. Same day delivery ✅. Please contact our Kumasi Branch on 0547662706 to place an order. Thank you  

Bridget Otoo #AccraFloods #occupyjubilorhouse #OccupyBoGProtest #wontumisports https://t.co/RbuhDCquXG",5,4,false
1705528813440905328,YREGhana,"Accra, Ghana","Giving the youth a voice in the public debate on sustainability. Member, @FEEInt. Run in Ghana by @cest_int.",,1449,678,4391,false,Sat Sep 23 10:25:30 +0000 2023,"Accra’s floods serves as a stark reminder of the urgent need for climate adaptation and mitigation measures. As extreme weather events become more frequent, we must come together to protect our communities, implement sustainable practices &amp; build resilience. : @En0chEssandoh https://t.co/UVrfQu5wom",7,16,false
1705522392032850295,Walkinonlinekms,"Kumasi, Ghana","kumasi Branch: Walk-in-online Boutique, is a clothing & accessory store 0547662706. Accra Branch - @walk_in_online. Tardi Branch at Effiekuma @wiol_takoradi",,2085,1585,4554,false,Sat Sep 23 09:59:59 +0000 2023,"Complete set available for Gh510. Order today and get it today ✅. Please contact our Kumasi Branch on 0547662706 to place an order. Thank you  

#AccraFloods #OccupJulorbiHouse China Mall #occupyjubilorhouse 37 lorry Station Kumasi Weija https://t.co/WxpcgfeOPA",4,8,false
1705511247129518523,Walkinonlinekms,"Kumasi, Ghana","kumasi Branch: Walk-in-online Boutique, is a clothing & accessory store 0547662706. Accra Branch - @walk_in_online. Tardi Branch at Effiekuma @wiol_takoradi",,2085,1585,4554,false,Sat Sep 23 09:15:42 +0000 2023,"Good morning. We’re open. Set:Gh400. Order today and get it today ✅. Please contact our Kumasi Branch on 0547662706 to place an order. Thank you  

Accra Floods Scanty Yaa Pono Kumasi #OccupJulorbiHouse #OCCUPYJULORBIJOUSE Bridget Otoo https://t.co/wMSPEwyV8A",3,4,false
1705500190977789991,winstontackie,Republic of Ghana,JoyNews Business Broadcast Journalist | Formerly MetroTV || Dir. of Comms & Media Relations - PIED Africa | BillionmindsGH,,977,848,2681,false,Sat Sep 23 08:31:46 +0000 2023,Ghana: Pokuase - Fise Junction this morning. Several cars had to pack  to service they’re engines or submerged parts after crossing this river #flood.  #AccraFloods #OccupJulorbiHouse #MetroTV @metrotvgh #AsianGames2023 #Nana #Bongo #Shatta #sarkodie https://t.co/cfQPwwv3sB,0,2,false
1705400886107779429,10Nkansah,,Soccer Player | Email:nkansahkwabena522@gmail.com | snap:@dellyman10 @FCBARCELONA#LEO “Grace Will Speak”  @Greatness_GIU ✊❤️,,2192,2199,84459,false,Sat Sep 23 01:57:10 +0000 2023,"@shattawalegh The Reign please are you asleep, or it has skip your mind I put my breakfast hope there  

#KONEKTALBUM #OccupJulorbiHouse #AccraFloods",0,0,false
1705400675130064988,KingFallou,Wilderness,https://t.co/SeOhDq1s5w,,2871,864,3546,false,Sat Sep 23 01:56:20 +0000 2023,"@enokay69 Canoe bi the new benz! #AccraFloods 
#OccupJulorbiHouse https://t.co/0y55BUZwLG",7,29,false
1705363128970547682,thegesaknust,"Kumasi, Ghana",Official account of Ghana Engineering Students’ Association at KNUST. Follow for engineering updates and opportunities. We’re #BuildingCivilization !!!,,8141,56,3738,false,Fri Sep 22 23:27:08 +0000 2023,@KuameOliver_ ️ Devastating floods hit Accra. We stand in solidarity with those affected. Urgent action is needed to improve infrastructure and drainage systems to prevent future disasters. Let's unite and work towards long-term solutions for a safer Accra.#Letengineerslead,0,1,false
1705359943010762785,thegesaknust,"Kumasi, Ghana",Official account of Ghana Engineering Students’ Association at KNUST. Follow for engineering updates and opportunities. We’re #BuildingCivilization !!!,,8141,56,3738,false,Fri Sep 22 23:14:29 +0000 2023,@akwadaa_nyame6 Fair point.The greener world is what we all want.The floods in Accra tell how much neglect can cause catastrophic and cataclysmic end results.Oil discovery in Africa is a promising sector.Can’t Africa find a way to refine and use oil products without destruction? anaa,0,2,false
1738679148049052039,PROSnCONS4U,Ghana,"""Navigating choices, one pro and con at a time. ⚖️ Discussing the upsides and downsides of decisions, trends, and more. Join the conversation! #PROSnCONS4U",,0,20,4,false,Sat Dec 23 21:53:06 +0000 2023,"@tv3_ghana Honestly, they should take a critical look at this deal… because of the following reasons… climate change, the world is moving away from fossil fuels to renewable energy…such as electric car battery production to store solar energy is made up of lithium… lets think",0,0,false
1737091689850843176,kingkay300_,Mars,Trap,,2473,1317,25163,false,Tue Dec 19 12:45:07 +0000 2023,Exact location they did the climate change event (global citizen) Ama Ghana,1,0,false
1722635556817952900,YREGhana,"Accra, Ghana","Giving the youth a voice in the public debate on sustainability. Member, @FEEInt. Run in Ghana by @cest_int.",,1449,678,4391,false,Thu Nov 09 15:21:36 +0000 2023,"We’re proud to announce that one of our Young Reporters participated in the Ghana #YOUTH Videography Programme - a climate change documentary program 2023. 

His documentary titled ""A Proposed Solution"" will be shown at this year’s #COP28UAE.  

Congratulations @sethbansong. https://t.co/0A4BWHEOb9",5,17,false
1719844748490342742,niiarmahktagoe,Ghana,"|Relationship Officer|Duke of Edinburgh International Award recipient|Elected Community Leader|Wikipedian|BB Officer|Volunteer@GlobalChangemakers|SDG 3,4 & 17|",,842,1519,28092,false,Wed Nov 01 22:31:55 +0000 2023,"Last week Wednesday, 25th October 2023 , I attended the 3rd Local Conference of Youth in Climate Change (LCOY) Ghana at the Institute for Statistical, Social and Economic Research (@ISSERUG) Conference Hall, University of Ghana. https://t.co/YSnleCSq2U",0,1,false
1717584340912132514,chibeze1,"Accra, Ghana","2020 Goldman Environmental Prize Recipient for Africa.

Environmentalist - Climate Change, Renewables. 
Exec. Coordinator; @SYNDGhana",,1660,1065,2630,false,Thu Oct 26 16:49:52 +0000 2023,"@SYNDGhana signs an MoU with @greenfaithworld to mark the launch of the 'Keep It in the Ground' project in Ghana and the birth of the GreenFaith chapter in the country aimed at combating #climatechange. 

#KeeptInTheGround #Faiths4Climate https://t.co/MdWgEbx8gn",0,4,false
1717126121701937330,lrc_ghana,"Accra, Ghana","Legal Resources Centre, Ghana ||  Reaching out to all with Justice, Law and Development",,203,91,349,false,Wed Oct 25 10:29:04 +0000 2023,"Framework last year. He entreated Ghana's government to be conscious in carrying its citizens along in transitioning from the use of fossil fuels to the adoption of renewable energy. 

#ClimateChange
#EnergyTransition
#LawsOnEnergy
#EndEnergyPoverty",0,0,false
1717126116563984695,lrc_ghana,"Accra, Ghana","Legal Resources Centre, Ghana ||  Reaching out to all with Justice, Law and Development",,203,91,349,false,Wed Oct 25 10:29:03 +0000 2023,"Taking his turn, Enock Jengre, Programme Officer, LRC highlighted on the LRC's interventions in the Upper East Region on awareness creation on laws on climate change and related matters and Ghana's energy transitioning process, with the launch of its National Energy Transition",0,0,false
1717126108691271810,lrc_ghana,"Accra, Ghana","Legal Resources Centre, Ghana ||  Reaching out to all with Justice, Law and Development",,203,91,349,false,Wed Oct 25 10:29:01 +0000 2023,"1/ On Monday &amp; Tuesday, 23-24, Oct, 2023, on the convening of the African Centre for Energy Policy (ACEP) 2023 Annual Partners Meeting &amp; Community of Practice under the Extractive Industry and Climate Change Governance Fund managed by ACEP,  the @lrc_ghana &amp; other  civil society https://t.co/X2JgIsIMea",1,2,false
1714349376632492178,YREGhana,"Accra, Ghana","Giving the youth a voice in the public debate on sustainability. Member, @FEEInt. Run in Ghana by @cest_int.",,1449,678,4391,false,Tue Oct 17 18:35:17 +0000 2023,"We're now LIVE on the #SDGHub on @asaaseradio995 with Daniel Lamptey from @EPA_Ghana discussing the intricacies of carbon markets &amp; credits as a solution to #ClimateChange. 

Join using link to be part of the conversation &amp; learn more about how the carbon market &amp; credits work. https://t.co/Bzql9hNSXd",1,9,false
1714274910972022862,amabrowneklutse,"Accra, Ghana","Professor of Physics, IPCC Working Group I Vice Chair, Mentor, Climtecpreneur, Climate Change Researcher/SRM, Mum and Wife, Philanthropist.",,1913,159,1302,false,Tue Oct 17 13:39:23 +0000 2023,"1
The flooding in the Volta region of Ghana is not only devastating for the affected communities but also highlights the impact of climate change The consistent and heavy rainfall over a short period of time has caused flooding in many cities in Ghana and Akosombo unfortunately",15,39,false
1709649201313862050,amabrowneklutse,"Accra, Ghana","Professor of Physics, IPCC Working Group I Vice Chair, Mentor, Climtecpreneur, Climate Change Researcher/SRM, Mum and Wife, Philanthropist.",,1913,159,1302,false,Wed Oct 04 19:18:27 +0000 2023,"I found my friends and colleagues Dr Kofi Ampomah-Benefo and Dr Yaw Boafo today at the Environment and Energy Poverty session of the conference

#climatechange
#physics
#askdeprof
#EnvironmentEnergy
#Ghana https://t.co/q40cGRKzS7",14,82,false
1702656658424398003,gayoghana,Ghana,Youth-driven NGO dedicated to building capacity to protect the environment & support sustainable community-based development. Email: info@greenafricayouth.org,,3833,1042,4479,false,Fri Sep 15 12:12:35 +0000 2023,"The LCOY #Ghana 2023 Steering Committee met with the National Youth Authority to share the incredible outcomes of last year's LCOY and explored exciting opportunities to work together on this year's Local Conference of Youth on Climate Change.

#LCOY2023 #ClimateAction https://t.co/YoepEPiCvy",4,14,false
1700123699288969453,YREGhana,"Accra, Ghana","Giving the youth a voice in the public debate on sustainability. Member, @FEEInt. Run in Ghana by @cest_int.",,1449,678,4391,false,Fri Sep 08 12:27:31 +0000 2023,"Development in basic schools in #ghana through CeST's @gh_eco.

#education #environment #climatechange #SDGs #charity #recycling #ghana #BeatPlasticPollution",0,3,false
1698427587465285772,Ch_andoh,"Accra, Ghana","||#Positive thoughts|| 
||#Christ got me||
Phillipians 1:19-21
||# Only OneWay||
||Atlantic Hall||
Patriot||Chelsea
||DMB2024||BMW",,1408,1952,66946,false,Sun Sep 03 20:07:46 +0000 2023,Her Excellency the Second Lady of Ghana @SBawumia will be keynote speaker in Kenya at a session that celebrates  the leadership of African women like herself and girls in the fight  against  climate change. https://t.co/taPxNdTDEf,1,1,false
1697253515108987167,cleanaironea,"Greater Accra, Ghana",The utility of citizen science to revolutionize AQM with LCS in #Africa | Lead @Dzidula_Dzidefo | Founder @elmar_gameli the right to CLEAN AIR begins with us!,,919,196,5003,false,Thu Aug 31 14:22:26 +0000 2023,@DrEKMarfo Brilliant! Quick ask...do you please think the right to clean air/ climate change mitigation will form a part of the debates leading to the 2024 general elections in Ghana? https://t.co/HXHUQFDeAp,0,0,false
1697222595051983192,agbesikelly,Visit The Lab,General Secretary: @GAW_WRITERS ||Science || Politics || Leadership ||  Retweets#Endorsement,,1389,906,10806,false,Thu Aug 31 12:19:34 +0000 2023,"the use of solar, wind, and hydroelectric power. By reducing reliance on fossil fuels and promoting clean energy initiatives, Mahama seeks to mitigate climate change and create a greener future for Ghana.",0,0,false
1465634611384524800,johnsaggrey,"Accra, Ghana",I Am a #SocialIntrapreneur |#FoodSystemsHeroe #ClimateRealityLeader |Advocating for the #GlobalGoals | CEO @hiredconsult | Media Director @hired_media,,624,620,3566,false,Tue Nov 30 10:51:36 +0000 2021,"We’re not ready for floods. #ClimateChange doesn’t care. The impacts of climate change will be felt through water most acutely - extreme floods, storms and droughts.  

Join me for the #WorldClimateRun! https://t.co/fikHOdxsuG https://t.co/aXsFDfGFZ3",3,8,false
1579451217604149248,neequayeboye1,Teshie - Accra - Ghnana,"RADIO DJ/ PRESENTER @thegbcghana OBONU96.5 FM
 
Marketing Agent and Social media Manager at @greenfieldHerb1 and @nutsvegetables.contact. neequayeboye@gmail.com",,3566,5001,361445,false,Mon Oct 10 12:38:09 +0000 2022,"Weija dam a replacement to a dam near Accra that was washed away by floods in 1968.
The project was a key factor in planning one of Ghana's chief industrial regions in Greater Accra. 
Then Colonel, Robert Kotei, Ghana's Commissioner for Works and Housing",1,7,false
